0.016, 5.9191, 0.3544, 0.3929
0.976, 6.1717, 0.3233, 0.3542
1.968, 6.7324, 0.4003, 0.4236
3.008, 8.0401, 0.3466, 0.3697
3.984, 8.6085, 0.385, 0.3928
4.992, 8.7224, 0.4003, 0.4236
5.968, 8.4512, 0.3157, 0.3389
6.976, 8.8732, 0.3849, 0.439
7.984, 9.0026, 0.3851, 0.3852
8.992, 9.155, 0.3234, 0.362
10.0, 8.8607, 0.4082, 0.4314
10.992, 9.0208, 0.3544, 0.362
11.984, 8.4878, 0.4008, 0.3624
