2.913, 1.1309e7, 1.6826e5, 1.9625e5
9.0106, 1.0189e7, 27776.2451, 2.8043e5
12.1558, 8.1146e6, 2.8036e5, 2.8043e5
15.3115, 9.9398e6, 2.2406e5, 2.2419e5
18.2618, 1.0138e7, 2.8027e5, 55960.0423
22.0826, 9.971e6, 3.0855e5, 2.2447e5
24.1673, 1.2385e7, 7.2977e5, 8.4188e5
27.1864, 1.3256e7, 8.979e5, 1.1784e6
29.0614, 1.2472e7, 3.3705e5, 3.3698e5
32.2313, 1.9572e7, 6.7328e5, 8.136e5
49.1936, 2.0113e7, 84112.4894, 84112.4894
